id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,
3e1db72ba34a7516,You are a stink ass Bitch you motherfucking dick sucking bitch go to fucking hell you dog ass bitch!!!!!!!!!!,1,1,1,0,1,0,
3e1dbfec74938b96,Drew BarrymoreBased on what? Is there some new obscure policy that I've missed? Cropped vs. original version is a matter of opinion and editor consensus. You've had three different people revert this now. That would appear to be consensus.,0,0,0,0,0,0,
3e1f4b949031c33f,"""Top 40Here's the list of the people who were SHOWN on the show.1. Indiggo 2. Kaitlyn Maher 3. Jonathan Burkin 4. Derrick Barry 5. Neal Boyd 6. The DC Cowboys 7. Joseph Hall 8. Beyond Belief Dance Company 9. Paul Salos 10. George """"the Giant"""" McArthur  11. Jessica Price 12. Elite 13. Flambeaux 14. Dorae Saunders 15. Bryan Cheatham 16. Zooperstars 17. Queen Emily 18. The Tapping Dads  19. Daniel Jens 20. Michael Strelo Smith 21. Shequida Hall22. The James Gang 23. Jonathan Arons 24. Sick Step 25. Bruce Block 26. Sarah Lenore 27. Dallas Desperados Dancers 28. Plastic Musik (Pretty sure it's them, Not the Cadence) 29. Slippery Kittens 30. Nuttin' But Stringz 31. Extreme Dance FX 32. Shimshi 33. The Taubl Family 34. Matthew Piazzi 35. Eli Mattson 36. Ronny B 37. Texas State Strutters38. Wild Card Act39. 3 Children, One playing a double bass?40. ????One act is going to be added for the injury to the russian bar trio. That is listed as the wild card act and the people up for it are at the bottom of the eliminated list. There's a never before seen act with three children (yodeling?) and one of them playing the double bass. Maybe I missed something. Other than that, only 1 act is missing and all of the televised dismissials are accounted for (except for the older gentleman keyboardist.)   """,0,0,0,0,0,0,
3e214ee36f470538,REDIRECT Talk:Polish League Against Defamation,0,0,0,0,0,0,
3e21b70f20468eeb,""" Possible COI Hello Diane Mantzaris, I saw your request at WP:PERM/C and wanted to give you a bit of a heads up on Wikipedia's Conflict of interest policy. This does not mean you can not correct errors in Diane Mantzaris, you can always place an  template on the article's talk page with the information about the changes you would like to make. You may also find other solutions at Wikipedia:Plain and simple conflict of interest guide. Cheers,   """,0,0,0,0,0,0,
3e234bed59642e1c,Sidna Ali Thank you for linking to the Sidna Ali Mosque. I didn't understand it until now. Thank you!,0,0,0,0,0,0,
3e241552b0386ac4,between 1991 and 1999,0,0,0,0,0,0,
3e242ec193132d44,"Is there something personal.  Is there something personal you have against me to revive the old Ottoman Armenian picture?, I'm willing to go back to the article and have another round of discussion the image if this is your plan? The issue was resolved long ago",0,0,0,0,0,0,
3e2527698c871113,If you do your ban will be extended,0,0,0,0,0,0,
3e25315280fd5e3a,"Hey, thanks for the greeting!",0,0,0,0,0,0,
3e26e6614944305f,",because it isnt a sport",0,0,0,0,0,0,
3e276eee8c170e77,OceanSplash 11 Dec. 2005 19:00,0,0,0,0,0,0,
3e27edb71ee11389,68.102.195.220This guy has been defaming you on certain pages. I noticed he' had numerous warnings; I think he should be blocked now.,0,0,0,0,0,0,
3e28430bce99c9ff,"""Similarity to """"Boy Kings""""Section on similarity between this book and The Boy Kings was deleted. The facts in question are easily verified. What was the reason for this deletion?68.3.130.42  noviceuserRe: the two flags: on notability, the book has received substantial media attention. See, for example, http://online.wsj.com/article/SB10001424127887323342404579081503189753492.htmlIn addition, the author himself is critically acclaimed (see his page).On sources, Amazon is a credible source for the topic in question, the relative contents of two books. The Twitter sources are necessary given that 1. Twitter is the topic being discussed (specifically: discussions on Twitter about the book), and 2. the issue is new and has not yet been written about in mainstream publications. These sources can be improved as additional information and media coverage becomes available which is likely given the high profile of the author, the ongoing media attention to the book, and the fact that The Circle will soon be released.68.3.130.42  noviceuserIf it's easily verified, it shouldn't be hard to find secondary sources to support it.   Agreed, that is a fair point, though it will only be easy to do so if sufficient time has passed for secondary sources to pick up on it which they haven't yet. It was only a matter of hours ago that the alleged victim of plagiarism was made aware of the details of the book in question (The Circle) and therefore able to point out the similarities. In the coming days it is likely to receive more attention. The female author in question has upward of 1,500 Twitter followers and a well-received book on Amazon and the other comments on Twitter corroborating her interpretation also come from prominent Tweeters. While I am a Wikipedia novice, it does not seem that this is an unusually suspect story to report in somewhat-real-time versus other pages that are rapidly updated, and to reiterate, it is very obvious from reading the respective Amazon pages that there are myriad similarities between the books and it is only a matter of time before this is picked up.68.3.130.42  noviceuserUpdate: a secondary source is now available. Updating accordingly. 68.3.130.42  noviceuserI see your edit was removed by a bot. I don't think it's impossible that there might surface secondary sources to support this part of the article, but these aren't them. Tweets are generally considered unsuitable, which is why bots remove them. And that Medium post isn't a suitable source either. 1) it's written by the person who is theoretically the aggrieved party in this case, 2) Medium is basically a self-publishing platform, like Livejournal, and doesn't really qualify as a secondary source, especially in the case of a potentially contentious allegation like this.   Let's not let this plagiarism flap stand in the way of making this a better article.  It could use a lot of improvement.  My personal opinion is that the plagiarism claim (which amounts to """"I wrote a book about a woman hired by a social networking firm, and any similar books are plagiarism"""") should not be included in the article anyway, in the absence of a lawsuit or settlement.  So let's get some interesting stuff about the book in there.  For one thing, Margaret Atwood reviewed the book at length. 70.114.146.227  Eric""",0,0,0,0,0,0,
3e2a9d3d9da8ec75,"Ersin Faikzade  Ersin Faikzade Bey Efendi, ?nternational Goodwill Ambassador and Diplomatic Star Singer of World.Born on 7 August 1982 in ?zmir,Turkey,is a international volunteer ,Singer and Author also a descendant of Ahmet Faik Pasha and Fahire Hanim who was a Greatgranddaughter of Saliha Sultan the oldest Daughter of Mahmud II.Participated in international humanitarian projects, especially Down's Syndrome, Multiple Sclerosis, Male Circumcision for HIV Prevention, leprosy, aimed to help people who struggle with cancer.",0,0,0,0,0,0,
3e2aba531886c484,""" Take a chill pill  May I inquire as to the reason for deleting the Take a chill pill page, which was a soft redirect to Wictionary (""""legal"""" under WikiPolicy as I understand). The only comment in the deletion that I can actually read (as a non-admin) is stating what the content was, and I couldn't find anything in CSD to justify a speedy deletion. I'm probably missing some arcane policy phrase somewhere, but thought perhaps the best and quickest way to figure it out would be to simply ask. Thanks for your time,  ?  ? ?09:31 (UTC)  19 Mar '08""",0,0,0,0,0,0,
3e2b1354a13269d3,"Too much quoting from BarnesWhile Lipstadt is used, it is only as a source to quote Barnes' own words. There is too much of that; there need to be more sources that either put his work in context (how were other historians or journalists responding at the time), which is finally done near the end, or respond to his points. More historians have written recently about the many deaths and destruction from Allied bombing and about the human cost of the expulsion of ethnic Germans from eastern Europe - not drawing the same conclusions that he did, but acknowledging that these were abuses. He repeated himself over and over according to the quotes here, but this article should not have all these quotes for the same thing he said in 1955, 1961, and 1962, or example, when he does not add anything to the thought. Not enough assessment by others of his thought.",0,0,0,0,0,0,
3e2b86acb98d1487,Quoted Cong. Rohrabacher DIRECTLY regarding sutton. Now stop the whitewashing goon who keeps deleting things from this article.,0,0,0,0,0,0,
3e2bc15aa2b1c003,"""I think you need to come up with references to dispute the mention of """"Chinese Calendar"""", hence, it is not claiming Gregorian calendar, Islamic calendar, Hindu calandar...  You can read references and encyclopedias, I doubt any would argue Chinese calendar is anything else. """,0,0,0,0,0,0,
3e2c54929551782a,"kuru is eating human brain tissue, which can contain the infectious particles.",0,0,0,0,0,0,
3e2d69fae3260cd5,"Thank youThanks for your encouragement on my edits to the David Ritch page.  It's nice to see editors who don't take bold editing personally and are willing to be supportive.  I'm busy with family stuff for Christmas for a bit, but I'll do a full revision of the page as soon as I get a chance.  Thanks again,",0,0,0,0,0,0,
3e2e934bd116eef0,"This is just one of my fun socks. My real sock is real close to becoming an admin, will get someone to nominate him in the next few weeks.",0,0,0,0,0,0,
3e2fff9f7d1340e1,""":: """"I read NPOV and it says presenting all sides of a view"""". You are in error. From WP:NPOVAll Wikipedia articles and other encyclopedic content must be written from a neutral point of view, representing fairly, and as far as possible without bias, all significant views that have been published by reliable sources. Glenn Beck does not, in and of himself, represent a significant point of view, and he is certainly not a WP:RS when it comes to information about Van Jones and ACORN. Especially when it comes to the ACORN stuff, the part of WP:NPOV you're neglecting is that the POV needs to be properly published by reliable sources. Furthermore, WP:WEIGHT instructs us to give weight to these points of view according to their prominence in reliable sources. Thus, when you post blogs, links to Beck's own website, web polls, etc... You are still not providing reliable sources. Cptnono presented us with sources like the NY times and The Washington Post, and I was immediately willing to work on the section with him. We are in no way ignoring Beck's POV here, but the idea of him """"leading"""" the criticism of Jones is an opinion, and per WP:RS must be directly attributed to its owner. ?  ?lk?""",0,0,0,0,0,0,
3e307822f0436cbf,""", 19 December 2008 (UTC)Let me explain.  This article is intended as a place for people to start their readings on Speer, like any Wikipedia article, it does not pretend to be the be all and end all.  I would have no objection to using one or more of the readings you mention for external links.  This article cannot be a place to debate Speer back and forth, to say he was lying about this or not lying about the other thing, that would take far more than the 60K or so that an article should not exceed.  I've looked at the German article; they've tsken rather a different route, which is their privilege.  Notably, it is not a FA on the German Wikipedia, or, by my poor reading of German, even close (they've plainly borrowed from this article, by the way).  We set forth Speer's life in a comprehensive and engaging fashion, draw no conclusions, leave the reader to make up his mind and show him a few resources where he can go if he wants to learn  more beyond the summary style we are forced to use.  To get into """"well, this historian says one thing, another says something else"""" would diminish this article, not add to it.  As for Schmidt, I don't want to overuse him, for facts I'd rather use more current Speer bios, for discussion of what he says about Speer and the Jews, it is better to go to a third party.  22:54""",0,0,0,0,0,0,
3e30bfb7b5315bb4,"""To quote the article: It was once known as the British Commonwealth (or British Commonwealth of Nations), and many still call it by that name, either for historical reasons or to distinguish it from the many other commonwealths around the world. The section """"Origins"""" is of relevence to WWII links but most of the rest of the article is post World War II. Therefore the direct links to """"Empire"""" and """"dominion"""" are more useful in WWII articles and just as accurate (if not more so) than the link to Commonwealth.  13:06, 10 Jun 2005 (UTC)""",0,0,0,0,0,0,
3e30c0074973b25b,"""Thanks for your note. I will comment on AfD.  The way """"prod"""" works is that any user is free to remove the tag, so that the issue can be discussed.  (talk) """,0,0,0,0,0,0,
3e313b9cdc8417fe,""" August 2007 (UTC)Salam, I'm quite sure the two paragraphs below refer to Salafi defined by the 2nd bullet point ... Many others exclude the Muslim Brotherhood [9][10]and Deobandi [11][12] since they believe these groups commit (bid'ah), or worse. ... and not the first, but I will have to do more research to nail this down.  Salafis place great emphasis on ritual not only in prayer but in every activity in life - three fingers should always be used when eating, water is to be drunk in three pauses with the right hand while sitting [13], making sure their galabea or whatever garment they wear does not extend below the ankle[14]  so as to follow the example of Muhammad, the Sahaba (the first generation of Muslims), the Tabi?n (the second generation), and the Taba?at-Tabi?n (the third generation)[citation needed] and make religion part of every activity in life.Salafism differs from the earlier contemporary Islamic revival movements of the 1970s and 1980s commonly referred to as Islamism, in that (at least many) Salafis reject not only Western ideologies such as Socialism and Capitalism, but also common Western concepts like economics, constitutions, political parties, revolution and social justice. Muslims should not engage in Western activities like politics, """"even by giving them an Islamic slant."""" [15] Instead, Muslims should stick to traditional activities, particularly Dawah. Salafis promote Sharia rather than an Islamic political program or state.  21:35, 7""",0,0,0,0,0,0,
3e31886c33d0e82b,"""Hi Bebekve,Thanks for commenting on my talk page and on the Kangal dog talk page. I have copied comments from Cobra-BlackMamba and yourself over to the Kangal dog talk page as it would be better to have all discussions in one place - it does look as if the photos, height and weight information needs to be talked about? I'm suggesting both of you stop changing the information until agreement can be reached.I know you have already been putting your thoughts there, which is great and you've been trying to follow the best way of doing things, so let's continue the discussions over there. - Chat """,0,0,0,0,0,0,
3e31eb0375fe97c6,"The humiliation and emotional abuse probably resulted in something, but a boy wearing dresses does not, itself, breed mental issues. Of course.",0,0,0,0,0,0,
3e3232b93cbab6d5,Which you just happened to post moments earlier.,0,0,0,0,0,0,
3e329abd43e58504,"""The subject of the urls has been discussed extensively above. Everything on this page, all 26,600 words of it, was aimed at avoiding the problem that you've had, but failed to achieve that.  () """,0,0,0,0,0,0,
3e33a77086dbe4ca,"""WelcomeHello and welcome to Wikipedia!  We appreciate encyclopedic contributions, but some of your recent edits do not conform to our policies.  For more information on this, see Wikipedia's policies on vandalism and limits on acceptable additions. If you'd like to experiment with the wiki's syntax, please do so in the """"sandbox"""" rather than in articles.If you still have questions, there is a new contributor's help page, or you can write {{helpme}} below this message along with a question and someone will be along to answer it shortly.  You may also find the following pages useful for a general introduction to Wikipedia.The five pillars of WikipediaHelp pagesTutorialI hope you enjoy editing and being a Wikipedian!  Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. Feel free to write a note on the bottom of User talk:Shaun9876my talk page if you want to get in touch with me. Again, welcome!   Talk Email """,0,0,0,0,0,0,
3e33e612071e7bb1,"Hartlepool County,Hartlepool, like Stockton used to be part of County Cleveland but are not unitary authorities within the Tees Valley sub-region and ceremonial county of Durham. To avoid confusion, either refer to the town in Cleveland, Tees Valley, Teesside, North East England or simply nothing at all.",0,0,0,0,0,0,
3e343338e88bb67c,Talk:James_I_of_England#Category:LGBT_royalty Replied.  24.255.11.149,0,0,0,0,0,0,
3e3533b1ab73cdc9,"No one knows where it originated. If you're going to use classical sources, you have to know what they said and use expert secondary sources. For example, we only know of Agatharchides through other writers, and what they said about FGM remains unclear. You seem to be trying to push a personal view and looking for sources that support it, rather than using the most appropriate sources (e.g. ancient historians for ancient history), and sticking closely to what they say.  (talk)",0,0,0,0,0,0,
3e35ac57d49e9340,Do you live in Japan? I know you speak Japanese.,0,0,0,0,0,0,
3e36cb23beb0cdc5,"""I am not calling it anything!  I am not the one who makes the rules about what words mean and which words are 'bad' and which are not.  If everyone else in the world - to include blacks themselves, think the word is 'okay', then who the heck are you to say otherwise?  While you may personally not like the word, that does not change its meaning or definition.  Negro is not a racist word.  It is not the same as nigger.  Not even close.  While you can take issue with my behavior, that has nothing to do with what that word means in American society.  And if you feel that I am breaking """"the rules"""", then by all means, report it, and whatever happens happens.  I'm a big boy.  I can take it.  But that does not have anything to do with your trying to make the word negro into something that it isn't.  When you do that you do a great disservice to all negros or black persons who have fought for equality and who proudly use that word in the names of their organizations.   """,0,0,0,0,0,0,
3e374d71fba4d0ba,Splendid old chap!,0,0,0,0,0,0,
3e37bfe54e224fd1,"Thanks for the recommendations! I really appreciate your help, Sarcasticidealist.",0,0,0,0,0,0,
3e37fb09a54dfe90,""" Hayley Westenra Vegetarian , Upon your edit summary: 'actually she isn't any more see the article Hayley Westenra in charge of her career which is sourced in the article.'And as I said on your   Send me the link because I have 3, but if you have a valid current link please show me?You have not provided links or any other information. The links I have that states otherwise:http://www.richardogdenmanagement.com/pages/richard_biog.htmhttp://www.hayley-westenra-international.com/dhtml-pages/html-2004/reviews/20040528_ClassicalBritAwardsRM.htmhttp://www.listener.co.nz/issue/3404/features/4453/wish_upon_a_star.html;jsessionid=061201BB4F1D8677DFF9651A7A216EC8http://www.goveg.com/feat/sexiestveg2007/I will revert your edit unless you can provided other wise reason to have reverted mine?""",0,0,0,0,0,0,
3e38bf3678ae7b09,"Three images :Image:Rasheed01.jpg, Image:SpikeAndFaye.jpg and Image:SpikeSpiegel.jpg, all of which you uploaded, have been orphaned. Unless they are placed in appropriate articles, they will be deleted due to the fact they are being kept on Wikipedia on a claim of fair use.",0,0,0,0,0,0,
3e3978f5f4edfd14,"Hey could some one help? My appeal was approved, but I still can't edit pages. Can an admin check why for me?",0,0,0,0,0,0,
3e3abe2aa5128a63,"""Henry AllinghamWelcome to Wikipedia!As you can see from the history of the Henry Allingham article, there is some debate about whether the date of birth should be linked. May I suggest that you look at Talk:Henry Allingham to follow and contribution to the discussion?It is useful if on the edit summary you say what you have reverted and why, rather than simply mark as """"rv"""".Thanks very much and I hope you enjoy your stay here.Best wishes,   """,0,0,0,0,0,0,
3e3bb59fb4f356f6,"""I would go with the 29 million by the end of 1994 number as it has the most sources, with the later numbers every thing seems quite unclear and you have to remember that officially licensed """"Mega Drives"""" are still being sold today and it doesn't look like any one is counting sales for them  """,0,0,0,0,0,0,
3e3cd66edfbdf9b8,"""Thanks for butting in. I didn't count images or the infobox, but I forgot about references. Thanks.  yada yada """,0,0,0,0,0,0,
3e3d86361da58395,Many other amateur erotic sites with less popularity are listed on Wiki:Abbywinters.comAdult Film DatabaseAdult FriendFinderAdult Web Movie DatabaseAlt.sex.storiesAsian Sex GazetteBabelandBang BrosBang BusBeautiful AgonyBeaver HuntBig Sister (brothel)Carstuckgirls.comMET ARTMILF HunterMasktvMattsmodels.comPorn 2.0Porn botPornoTubePrivatevoyeur.comProjectvoyeur.comPureTnASensible ErectionSex.comStile ProjectPeter StringfellowSuicideGirlsSwankand more,0,0,0,0,0,0,
3e3dabfc650631b0,"Regional differenceI know there are regional differences according to linguistics, though I don't know the specific papers. I would like to see a section dedicated to that as well.",0,0,0,0,0,0,
3e3dad092627ef4a,"Last full day in California; went to the University of California and viewed the Sheridan Downey papers, or some of them.  Very little of help to me.  Some news clippings, and some Downey flyers from previous elections (I am gearing up for a push to get United States Senate election in California, 1950 even better before a TFA hoped for on Nov. 7).  Only place I haven't been to is the center at the University of Oklahoma where Helen Douglas's pictures are and I don't know if I can get there by Nov. 7, it will probably have to wait.",0,0,0,0,0,0,
3e3dcb90655a8a8e,"Vicomaster Thanks for letting me know. I've watchlisted the page now, and will be interested to see what VicoMaster produces in response to Sandstein's suggestion. Putting his money where his mouth is, if thats the expression.",0,0,0,0,0,0,
3e403e00bcfd8b14,Mandarin tigerThe correct way to deal with something like that is to revert back to the pre-blanked article. If the user is an ongoing vandal then you can leave a message at Wikipedia:Administrator intervention against vandalism. If I thought that the article would have met one of the speedy critera then I would have deleted right away rather than putting it in AfD.  (Talk),0,0,0,0,0,0,
3e4054b75b54f4c0,"Deadelus is nothing but a filthy homosexual and a cyber-stalker. I think that he needs to be dragged around behind a pick up truck for a bit just to teach him some manners.  you thought u could get me banned, but ur worng.  lulz.  i have made many many accounts with many IPs so i can have moar lulz you homo. ur probably a porch monkey to who likes butt sex and thinks its kool to stalk people on wikipedia cuz ur a loser. maybe i have my cuz at verizon do an IP trace on ur ass so we can all know when u live.  YOU are not the wiki-police so knock it off, asshole.  you have been warned!",1,0,1,0,1,0,
3e40925593ebf384,"Yes, I'm aware of that too ) I'll let you get on with your work now, and I need to try and finish this category before bedtime (soon!)",0,0,0,0,0,0,
3e41157a9aa1602d,shut your hole sun of beach. nobody asked u tard,1,0,0,0,1,0,
3e412a1ec2c0bd20,"How about, instead, you go fuck yourself.  Hm?  How about that?  You'd like it, I'm sure.",1,0,1,0,1,0,
3e417fa9e13621f5,Where is your evidence?96.235.179.193  What are you talking about? can you show me the diffs in which i vandalized styrofoam's userpage? DIFFS not Contribs plz96.235.179.193,0,0,0,0,0,0,
3e427abacaeb916b,This page is about Islamic states which were using Persian language as the state language and also had Turkic military elements or were ruled by Turkic dynasties. This page is not about Turkic Islam or all aspects of Turkish culture or random quotas about Turks and Islam.,0,0,0,0,0,0,
3e441c321f902076,"""iedited dokdo/liancourt rock/takeshima same use. also, obey alphabetical order, dokdo's """"d"""" is ahead of takeshima's """"t"""".  but he is not. """,0,0,0,0,0,0,
3e4491527c4c8da3,""" AfC notification: Wikipedia talk:Articles for creation/Israel Cohen has a new comment  I've left a comment on your Articles for Creation submission, which can be viewed at Wikipedia talk:Articles for creation/Israel Cohen. Thanks! ~KvnG  """,0,0,0,0,0,0,
3e44b0d18b78bf99,"""Hi, . A quick response. It is not """"an anasheed"""". Anasheed is plural for nasheed meaning chant. Those hypnotic and irritating Muslim chants are well harmonized with beautiful voices a capella, and used by radical Islamists mixing praise to Allah with cryptic messages that relay their evil agenda of terror. They consider them part of their psychological warfare and their management of savagery. Hope this helps.   """,0,0,0,0,0,0,
3e44b504239f7232,"why do u delete my page??? i have written on the bumblebeez page and it is true i have not lied or broken any rules,please put it back to normal.",0,0,0,0,0,0,
3e44b580ada1286d,"Stories I know it's tough, especially for a band like this where info is hard to come by, but I remember this band having a lot personality (and having some pretty funny stories regarding some, perhaps all, of their members that came and went).  This article isn't bad, and it's great that bands like this are getting there due on wikipedia, but its kind of dry.  I think it needs a lot more regarding the personality of the band (because there was A LOT of it).  I realize this is easier said than done. I'll even concede, personally, I wouldn't know where or even how to start.",0,0,0,0,0,0,
3e4510415bef6263,"I would appreciate it if everyone would show the courtesy of not changing the text of a carefully negotiated paragraph until everyone has had a chance to respond. I do have a life, you  know, and would like to have input into changes made in a text I have countless hours invested in. Would it hurt to simply revert to the agreed version and politely point people to the subpage to talk about it? Could we wait, oh, say, at least eight hours? There! Has anyone considered that none of this is relevant? Do you all want to go back and look at all the works we've cited to see what the majority says? Huh? So, I'm putting it back. I'll revert it two times in the morning if needed to keep it that way. It is not right to wade in and undo careful work. Please discuss at talk:Jesus/2nd Paragraph Debate. Avery, would you do the honors of moving all new comments here to the subpage?",0,0,0,0,0,0,
3e45a4f723e6b98b,"""Notability of Bree Conden A tag has been placed on Bree Conden requesting that it be speedily deleted from Wikipedia. This has been done because the article appears to be about a real person, organization (band, club, company, etc.), or web content, but it does not indicate how or why the subject is notable: that is, why an article about that subject should be included in an encyclopedia. Under the criteria for speedy deletion, articles that do not indicate the subject's importance or significance may be deleted at any time. Please see the guidelines for what is generally accepted as notable. If this is the first page that you have created, then you should read the guide to writing your first article.If you think that you can assert the notability of the subject, you may contest the deletion by adding  to the top of the page (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the article's talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would confirm the subject's notability under Wikipedia guidelines.For guidelines on specific types of articles, you may want to check out our criteria for biographies, for web sites, for bands, or for companies. Feel free to leave a note on my talk page if you have any questions about this.   """,0,0,0,0,0,0,
3e470fcbd4d410bc,"""God, or whoever, whatever? I now decree you the citizen of Lumbago Land, how'z that? Do you live there, do you accept this citizenship, just stop with all this foolishness now, even if the Martians landed, issued him with an Alpha Centauri passport and took him to a dance on one of the moons of Pluto he'd still be fucking French!  Parley! """,1,0,1,0,0,0,
3e48d01a1f547fb4,""" aishwarya rai the so called most beautiful woman on earth is brown and not white. indians do not self identify as whitea (maybe some pathetic race-traitors do). indians are indians, even if we would fall under the caucasoid category. probably we might have the same forefathers, but thats long ago.yes, some of you are right, the therm """"white"""" is a social construct. as the therm brown, black, red and yellow are.But I never saw an indian calling a non-indian as one of their own. it doesnt matter what colour they would have.so therefor I wouldnt name the therm """"white"""" to describing a south-asian. in my sense i wouldnt even call arabs as white. but thats something else, i dont want to discuss.  """,0,0,0,0,0,0,
3e49ea973a5f020c,"Beati I started after singing it today) Beati quorum via (Stanford), which has been compared to Bruckner's motets. Expansion welcome, - I have little time. Also: we have Category:Psalm settings and Category:Psalm-related compositions by Johann Sebastian Bach, but miss Category:Psalm-related compositionswhich would be more appropriate for a setting of just one verse of 176. Psalm settings should be reserved for settings of one complete psalm (or several).",0,0,0,0,0,0,
3e4b10b96f8f812a,Lost (TV series) I think we could start taking a page out of their book.,0,0,0,0,0,0,
3e4dcec22352c716,"oh that's funny, real ha ha funny",0,0,0,0,0,0,
3e4f00bcba5756aa,I am refering to List of Chinese languages and dialects.,0,0,0,0,0,0,
3e4f0313633f7357,And is that something that should be in the article?,0,0,0,0,0,0,
3e52aa26dbc21793,"Notes to Excel formula The shown all-time-formula claims 1369 charcters, but f.e. in ECXEL 2000-2003 the maximum of formula length was 1024.I reduced it to 448 (less than 1/3), so it works also in Excel 5=DATE(A1,4,MOD(A1%-11*MOD(A1,19)-DAY(A1%/4)-INT((A1%+46-DAY(A1%/25+1/3))/3),30)+MOD(2*MOD(INT(A1%),4)+2*DAY(MOD(A1,100)/4)-MOD(19*MOD(A1,19)+INT(A1%)-DAY(A1%/4)-INT((A1%+46-DAY(A1%/25+1/3))/3),30)-MOD(A1,4)+4,7)-7*DAY((MOD(A1,19)+11*MOD(19*MOD(A1,19)+INT(A1%)-DAY(A1%/4)-INT((A1%+46-DAY(A1%/25+1/3))/3),30)+22*MOD(2*MOD(INT(A1%),4)+2*DAY(MOD(A1,100)/4)-MOD(19*MOD(A1,19)+INT(A1%)-DAY(A1%/4)-DAY((A1%-11-DAY(A1%/25+1/3))/3),30)-MOD(A1,4),7))/451)-9)Frank Schneider, Germany 85.199.76.237",0,0,0,0,0,0,
3e53b9cfd7aed54b,"""I have deleted the section. Its content is competely irrelevant and has nothing to do with the Macintosh world, thus, like you said, it does not belong here.  (Push to talk) """,0,0,0,0,0,0,
3e546a33950e5450,"""== Teleological, """"Western"""" Bias in the lead ==I hate to be a douche, but in the lead, the word """"purpose"""" in conjunction with """"significance"""" is used exclusively. At first glance this may be nothing to notice. But """"purpose"""" is a word denoting teleological...ontology. What have you, there is an entire world of outside of economic (""""growth-related"""") constraints for some of us, and this world eventually ends up as a """"more more more"""" consumerist struggle. So we go back, back to the world where purpose was implicit, where the question """"why"""" is not brought back into light. A world of games and so forth.So the Western conceptions of growth hit the Confucian conceptions of stability and...what I'm trying to say is that the lead needs some more """"Eastern"""" influence. The word """"purpose"""" stings as almost evangelical doesn't it? You don't see any evangelical Buddhists do you? Its difficult to tease out, but there is something there. In the name of neutrality, may both sides be presented. To wit, the lead needs, yes, I'm saying it, a little bit more Yin.   """,0,0,0,0,0,0,
3e54c1a818f17cf1,"It would appear that you may be confusing Azerbaijani with Azeri. Unlike Azerbaijani-Americans, Iranian-Americans have some substantial sociological research done into their backgrounds(larger numbers + academic departments, funding etc). In fact, there is no shortage in that department, and figures for ethnicity and religion are available, even if sometimes contradictory. The Scythian",0,0,0,0,0,0,
3e565f13c6a53b8f,"I was tempted to remove it myself, but then decided to wait and see what others will do. ?'''''?t??)",0,0,0,0,0,0,
3e56b172249e2d5a,"""RP, good point - it does say """"team that reached the final"""" (so, presumably, the team that won the semi-final?) but it goes on to discuss the team and players that played in Seville. In any case, if this article is to be about Celtic's UEFA Cup campaign in 2002-2003, if that is notable enough for its own article, then it should be titled something like """"Celtic FC UEFA Cup campaign, 2002-2003"""" (though that is a pretty ugly title). There is apparently no consensus on what 'the Bhoys from Seville' means, and no discussion of the term and its meaning in secondary sources. We have one source using it primarily about the team from the final, one using it for that 'generation' of Celtic players, and one using it of the fans.   """,0,0,0,0,0,0,
3e575b5ecb998df7,Gwernol likes prostate massage by his local Congressman,0,0,0,0,0,0,
3e5770d8fdd70a9f,"""Hello, thanks.  I'ved changed all refs to be of Citation style.  I believe this article is ready to be added to the wiki.  Please, is it too much to ask that it be looked over before hand to chekc that it complies with wiki regulations.  There are two issues still of concern.  1.  References from 34 to the end are not listed in list of references even though they are in the text.  2.  Avraham has apparently barred me for """"abusive"""" usage of my id.  I have queried him on this have no answer and the barring still occasionally appears when I log in.  In sum, can you halp me with these last two matters and most importantly tell me if this is ready to go on wiki.  Thanks very much   """,0,0,0,0,0,0,
3e5783d7f381fee6,"mw:Extension:SecurePoll|SecurePoll]] for elections on this project, you are invited to participate in the SecurePoll feedback and workshop. Your comments, suggestions and observations are welcome.For the Arbitration Committee,",0,0,0,0,0,0,
3e57de792a4955b5,"Welcome!   -    - Hello, , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful:   - *The five pillars of Wikipedia   - *How to edit a page   - *Help pages   - *Tutorial   - *How to write a great article   - *Manual of Style   - I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or place {{helpme}} on your talk page and someone will show up shortly to answer your questions. Again, welcome!?User: Big Boss 0 Warning Your vandalism to my use page and the Glen Jacobs (Kane) page will not be tolerated. If you continue to vandalize pages you will be blocked for vandalism and personal attacks. User: Big Boss 0",0,0,0,0,0,0,
